id,nombre,lng,lat,altitud,corriente,zona,subzona,cenpoblado,municipio,depart,ctg,cotacero,areaaferete,maxnivel,maxcaudal,umbralsen,umbralobs,umbralpron,uroja,unaranja,uamarilla,ubajos,umaxhis,subred,en_H,en_Hsim,en_Q,en_Qsim,en_Calidad,NIVEL,CAUDAL
0019682,CARARE DESEMBOCADURA,-74.10333333,6.778055556,81.0,RIO CARARE,Medio Magdalena,Río Carare (Minero),PUERTO PARRA,PUERTO PARRA,SANTANDER,Limnimétrica,0.0,,,,,,,0.0,0.25,0.5,,,CONVENIO CAS,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0021017030,CASCADA SIMON BOLI [21017030],-76.232472,1.87325,1272.0,MAGDALENA,Alto Magdalena,Alto Magdalena,SAN AGUSTIN,SAN AGUSTIN,HUILA,Limnigráfica,1244.12,,3.93,407.91,,,,,,,1.05,6.9,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021017040,SALADO BLANCO [21017040],-76.012028,1.988111,1070.0,MAGDALENA,Alto Magdalena,Río Timaná y otros directos al Magdalena,ORITOGUAZ,ELIAS,HUILA,Limnigráfica,1059.41,3110.5924555,3.18,579.2,,,,,,,0.44,6.0,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021017050,PITALITO 2 AUTOMATICA [21017050],-76.05244444,1.848833333,1250.0,GUARAPAS,Alto Magdalena,Alto Magdalena,PITALITO,PITALITO,HUILA,Limnimétrica,1244.12,268.708163877,3.15,42.18,,,,,,,0.5,6.0,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021017060,MAGDALENA LA [21017060],-76.40111111,1.905,1700.0,MAGDALENA,Alto Magdalena,Alto Magdalena,VILLA FATIMA,SAN AGUSTIN,HUILA,Limnimétrica,0.0,558.784620108,,,,,,0.0,0.25,0.5,,,CONVENIO CAM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0021027010,PERICONGO [21027010],-75.85188889,2.05316667,839.0,MAGDALENA,Alto Magdalena,Río Timaná y otros directos al Magdalena,ALTAMIRA,ALTAMIRA,HUILA,Limnimétrica,0.0,3567.75613611,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA - CONVENIO CAM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0021037010,PTE GARCES AUTOMATICA[21037010],-75.77536111,2.02625,893.0,SUAZA,Alto Magdalena,Río Suaza,GUADALUPE,GUADALUPE,HUILA,Limnimétrica,0.0,996.680904093,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA - CONVENIO CAM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0021037020,SAN MARCOS   [21037020],-75.944778,1.752306,1291.0,SUAZA,Alto Magdalena,Río Suaza,SAN MARCOS,ACEVEDO,HUILA,Limnigráfica,0.0,353.109183553,2.09,39.6,,,,0.0,0.25,0.5,1.1,6.35,CONVENIO CAM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
002105700099,PUENTE COHETANDO[2105700099],-75.979278,2.579306,1468.0,,Alto Magdalena,Río Páez,BELALCAZAR,PAEZ,CAUCA,Limnigráfica,0.0,,2.61,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0021057030,PTE RICAURTE AUTOM  [21057030],-75.96,2.52,1140.0,PAEZ,Alto Magdalena,Río Páez,RICAURTE,PAEZ,CAUCA,Limnigráfica,0.0,2458.81173707,,,,,,0.0,0.25,0.5,,,CONVENIO CAM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0021057050,VEGA EL SALADO [21057050],-75.941972,2.331944,1150.0,LA PLATA,Alto Magdalena,Río Páez,VILLA LOSADA,LA PLATA,HUILA,Limnigráfica,0.0,1214.55270863,2.54,182.2,,,,,,,0.7,3.4,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021057060,PAICOL AUTOM   [21057060],-75.761194,2.460444,788.06,PAEZ,Alto Magdalena,Río Páez,TESALIA,TESALIA,HUILA,Limnigráfica,779.684,4843.42928877,4.06,350.56,,,,10.116,9.616,9.116,0.72,7.0,RED NACIONAL DE CALIDAD DEL AGUA - CONVENIO CORMAGDALENA Y CAM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021057130,RIO CHIQUITO [21057130],-75.775667,2.665722,1400.0,NEGRO,Alto Magdalena,Río Páez,RIOCHIQUITO,PAEZ,CAUCA,Limnigráfica,0.0,,3.33,,,,,,,,2.02,4.88,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0021077020,PASO DEL COLEGIO  [21077020],-75.56686111,2.46255556,662.477,MAGDALENA,Alto Magdalena,Río Yaguará y Río Iquira,GIGANTE,GIGANTE,HUILA,Limnimétrica,651.33,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA - CONVENIO CORMAGDALENA Y CAM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0021087080,HDA VENECIA AUTOMATICA [21087080],-75.54,2.64,575.0,YAGUARA,Alto Magdalena,Río Yaguará y Río Iquira,YAGUARA,YAGUARA,HUILA,Limnimétrica,563.92,669.855378474,1.98,12.54,,,,0.0,0.25,0.5,0.02,5.1,RED NACIONAL DE CALIDAD DEL AGUA - CONVENIO CORMAGDALENA Y CAM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021097070,PTE SANTANDER [21097070],-75.308528,2.942611,431.265,MAGDALENA,Alto Magdalena,Río Fortalecillas y otros,AMBORCO,PALERMO,HUILA,Limnigráfica,419.9,15126.8676412,3.43,663.5,,,,6.5,6.0,5.5,1.36,6.56,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021097120,ESPERANZA LA   [21097120],-75.396278,2.728361,460.0,MAGDALENA,Alto Magdalena,Juncal y otros Rios directos al Magdalena,BETANIA,PALERMO,HUILA,Limnigráfica,0.0,183.857512836,3.57,502.9,,,,0.0,0.25,0.5,1.85,6.36,CONVENIO CORMAGDALENA - CAM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021107020,PTE MULAS   [21107020],-75.37427778,2.56638889,740.0,NEIVA,Alto Magdalena,Río Neiva,RIO NEIVA,CAMPOALEGRE,HUILA,Limnimétrica,0.0,617.150177924,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA - CONVENIO CAM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0021107030,CASIL EL [21107030],-75.30155556,2.54477778,1260.0,NEIVA,Alto Magdalena,Río Neiva,ALGECIRAS,ALGECIRAS,HUILA,Limnimétrica,0.0,216.54946741,,,,,,0.0,0.25,0.5,,,CONVENIO CAM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0021117080,GUAYABO [21117080],-75.15,2.92,650.0,CEIBAS,Alto Magdalena,Río Fortalecillas y otros,NEIVA,NEIVA,HUILA,Limnimétrica,0.0,224.04976185,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0021117100,PUEBLO NUEVO AUTOM [21117100],-75.088833,2.827444,1280.0,CEIBAS,Alto Magdalena,Río Fortalecillas y otros,NEIVA,NEIVA,HUILA,Limnigráfica,1272.465,,0.4,5.05,,,,,,,0.0,3.05,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021127020,SOCORRO EL [21127020],-75.52105556,2.95425,866.0,BACHE,Alto Magdalena,Río Baché,EL SOCORRO,SANTA MARIA,HUILA,Limnimétrica,858.46,300.825072627,1.18,1.88,,,,0.0,0.25,0.5,0.66,3.8,CONVENIO CAM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021127030,STA MARIA[21127030],-75.584389,2.942778,1270.0,BACHE,Alto Magdalena,Río Baché,SANTA MARIA,SANTA MARIA,HUILA,Limnigráfica,0.0,94.3807689959,1.6,8.83,,,,0.0,0.25,0.5,1.27,3.7,CONVENIO CAM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021137010,PURIFICACION AUTOM   [21137010],-74.935778,3.849528,291.249,MAGDALENA,Alto Magdalena,Río Aipe - Río Chenche y otros directos al Magdalena,PURIFICACION,PURIFICACION,TOLIMA,Limnigráfica,281.073,25504.9233658,5.66,1208.86,,,,8.027,7.527,7.027,1.28,9.13,CONVENIO CORMAGDALENA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021137030,PTE CARRETERA [21137030],-75.250972,3.263417,368.84,AIPE,Alto Magdalena,Río Aipe - Río Chenche y otros directos al Magdalena,AIPE,AIPE,HUILA,Limnigráfica,368.84,659.104572337,1.57,4.61,,,,,,,0.0,4.75,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021137050,ANGOSTURA RIO   [21137050],-75.12,3.44,340.273,MAGDALENA,Alto Magdalena,Río Aipe - Río Chenche y otros directos al Magdalena,PUEBLO NUEVO,NATAGAIMA,TOLIMA,Limnigráfica,331.845,22281.1616784,4.81,832.1,,,,10.555,10.055,9.555,1.9,9.7,RED NACIONAL DE CALIDAD DEL AGUA - CONVENIO CORMAGDALENA Y CAM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021147010,SAN ALFONSO   [21147010],-75.114167,3.3705,420.0,CABRERA,Alto Magdalena,Río Cabrera,SAN ALFONSO,VILLAVIEJA,HUILA,Limnimétrica,0.0,2729.36833025,2.19,173.03,,,,0.0,0.25,0.5,0.03,5.44,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021147030,CARRASPOSO    [21147030],-74.86692,3.32753,730.0,CABRERA,Alto Magdalena,Río Cabrera,COLOMBIA,COLOMBIA,HUILA,Limnigráfica,0.0,1667.85516603,1.57,90.35,,,,0.0,0.25,0.5,0.0,5.02,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021167050,PTE CUNDAY   [21167050],-74.68827778,4.059361111,470.0,PRADO,Alto Magdalena,Río Prado,CUNDAY,CUNDAY,TOLIMA,Limnimétrica,0.0,149.054918721,0.96,5.28,,,,,,,0.22,6.0,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021167060,SAN PABLO TOLIMA  [21167060],-74.656806,3.926639,640.0,CUINDE,Alto Magdalena,Río Prado,VILLARRICA,VILLARRICA,TOLIMA,Limnigráfica,0.0,201.478721869,2.32,7.12,,,,7.69,7.0,6.5,1.6,4.94,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021167080,LA MORA AUTOM  [21167080],-74.826389,3.725278,1425.0,NEGRO,Alto Magdalena,Río Prado,PRADO,PRADO,TOLIMA,Limnigráfica,406.0,439.692397327,2.99,24.59,,,,5.0,4.8,4.5,1.76,7.4,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021187030,CUCUNUBA    [21187030],-75.092806,4.232056,535.0,LUISA,Alto Magdalena,Río Luisa y otros directos al Magdalena,VALLE DE SAN JUAN,VALLE DE SAN JUAN,TOLIMA,Limnigráfica,0.0,260.788320993,0.96,20.0,,,,,,,0.01,7.0,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
002119700147,SAN MIGUEL - AUT   [2119700147],-74.742528,4.242833,268.0,Sumapaz,Alto Magdalena,Rio Sumapaz,RICAURTE (CUNDINAMARCA),RICAURTE (CUNDINAMARCA),CUNDINAMARCA,Limnigráfica,0.0,,3.79,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0021197010,EL PROFUNDO AUTOMATICA [21197010],-74.504361,4.011639,1860.0,SUMAPAZ,Alto Magdalena,Río Sumapaz,SIMON BOLIVAR,CABRERA,CUNDINAMARCA,Limnigráfica,1860.0,958.101633794,2.56,34.38,,,,4.5,4.0,3.5,0.44,7.94,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021197030,PLAYA LA [21197030],-74.500722,4.19225,750.0,SUMAPAZ,Alto Magdalena,Río Sumapaz,PANDI,PANDI,CUNDINAMARCA,Limnimétrica,0.0,1166.19759183,3.17,42.15,Amarilla,,,4.3,3.849174,3.398348,0.41,7.0,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021197080,BONANZA LA HDA [21197080],-74.364,4.399869,1520.0,BLANCO,Alto Magdalena,Río Sumapaz,AZAFRANAL,SILVANIA,CUNDINAMARCA,Limnigráfica,0.0,,2.95,3.19,,,,,,,1.65,6.2,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021197110,SILVANIA [21197110],-74.38530556,4.403055556,1480.0,SUBIA,Alto Magdalena,Río Sumapaz,SILVANIA,SILVANIA,CUNDINAMARCA,Limnimétrica,1480.0,155.632253338,0.89,4.55,,,,4.5,4.0,3.5,0.21,4.48,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021197150,LIMONAR EL [21197150],-74.62055556,4.232555556,405.0,SUMAPAZ,Alto Magdalena,Río Sumapaz,SAN JOSE DE LA COLORADA,MELGAR,TOLIMA,Limnimétrica,0.0,2428.00886824,1.76,125.1,,,,5.0,4.39,3.78,0.26,5.4,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
002120700146,UNIVERSIDAD DE LA SABANA - AUT   [2120700146],-74.040083,4.854639,2553.0,Bogota,Alto Magdalena,Rio Bogota,CHIA,CHIA,CUNDINAMARCA,Limnigráfica,0.0,,2.23,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
002120700162,SAN JOAQUIN - AUT   [2120700162],-74.520059,4.638051,614.0,Apulo,Alto Magdalena,Rio Bogota,LA MESA,LA MESA,CUNDINAMARCA,Limnigráfica,0.0,,0.7,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0021207090,STA ROSA [21207090],-73.91613889,4.971916667,2900.0,TEUSACA,Alto Magdalena,Río Bogotá,LA CALERA,LA CALERA,CUNDINAMARCA,Limnimétrica,0.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0021207120,ALICACHIN-EL SALTO [21207120],-74.25826944,4.544847222,2538.0,BOGOTA,Alto Magdalena,Río Bogotá,SIBATE,SIBATE,CUNDINAMARCA,Limnimétrica,0.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0021207960,PTE PORTILLO [21207960],-74.60852778,4.454861111,361.0,BOGOTA,Alto Magdalena,Río Bogotá,LA SALADA,TOCAIMA,CUNDINAMARCA,Limnimétrica,0.0,5393.96755231,2.31,59.23,,,Amarilla,3.0,2.551042,2.102084,0.05,5.4,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021208110,PTE LA VIRGEN [21208110],-74.09586944,4.799322222,2571.0,BOGOTA,Alto Magdalena,Río Bogotá,COTA,COTA,CUNDINAMARCA,Limnigráfica,0.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0021208150,VILLAPINZON [21208150],-73.595556,5.218611,2705.0,BOGOTA,Alto Magdalena,Río Bogotá,VILLAPINZON,VILLAPINZON,CUNDINAMARCA,Limnimétrica,0.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0021209200,CAMPIÑA LA [21209200],-74.793367,4.305339,425.0,BOGOTA,Alto Magdalena,Río Bogotá,GIRARDOT,GIRARDOT,CUNDINAMARCA,Limnigráfica,0.0,,4.38,,,,Amarilla,6.0,5.141803,4.283606,1.03,,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
0021209920,STA ROSITA AUTOM  [21209920],-73.753629,5.105903,2594.927,BOGOTA,Alto Magdalena,Río Bogotá,SANTA ROSITA,SUESCA,CUNDINAMARCA,Limnigráfica,2589.037,,0.7,4.51,,,,2.963,2.463,1.963,0.26,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021217070,PAYANDE    [21217070],-75.09013889,4.30138889,560.0,COELLO,Alto Magdalena,Río Coello,PAYANDE,SAN LUIS,TOLIMA,Limnigráfica,0.0,1534.84502043,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0021217120,PTE CARRETERA   [21217120],-75.29252778,4.402861111,1220.0,COELLO,Alto Magdalena,Río Coello,IBAGUE,IBAGUE,TOLIMA,Limnigráfica,0.0,796.854730987,1.95,25.09,,,,,,,0.23,4.75,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021217180,MONTEZUMA [21217180],-75.286056,4.482056,1450.0,COMBEIMA,Alto Magdalena,Río Coello,IBAGUE,IBAGUE,TOLIMA,Limnigráfica,0.0,171.875004255,0.81,12.04,,,,2.2,2.072142,1.944285,0.0,3.65,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021217200,CARMEN EL   [21217200],-75.20479,4.29794,850.0,COELLO,Alto Magdalena,Río Coello,ROVIRA,ROVIRA,TOLIMA,Limnigráfica,0.0,1112.43166792,1.15,46.0,,,,,,,0.05,3.5,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021227010,PIEDRAS    [21227010],-74.880583,4.535611,350.0,OPIA,Alto Magdalena,Río Opía,PIEDRAS,PIEDRAS,TOLIMA,Limnigráfica,0.0,262.719469414,1.49,12.44,,,,,,,0.01,5.36,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021237010,NARIÑO AUTOM   [21237010],-74.83822,4.38785,251.79,MAGDALENA,Alto Magdalena,Río Opía,NARINO,NARINO,CUNDINAMARCA,Limnigráfica,240.11,48130.1871468,4.08,1320.25,,,,7.99,7.49,6.99,0.08,10.3,RED NACIONAL DE CALIDAD DEL AGUA - CONVENIO CORMAGDALENA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021237020,ARRANCAPLUMAS    [21237020],-74.732497,5.201726,203.481,MAGDALENA,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,PUERTO BOGOTA,GUADUAS,CUNDINAMARCA,Limnigráfica,188.583,54493.7463172,4.44,1323.12,,,,9.217,8.717,8.217,0.48,11.55,CONVENIO CORMAGDALENA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021237030,GIRARDOT  2 [21237030],-74.80839444,4.288361111,257.0,MAGDALENA,Alto Magdalena,Río Luisa y otros directos al Magdalena,GIRARDOT,GIRARDOT,CUNDINAMARCA,Limnigráfica,0.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
002125700094,RECIO1 [2125700094],-75.024083,4.873833,842.0,RECIO,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,LIBANO,LIBANO,TOLIMA,Limnigráfica,0.0,,0.98,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0021257070,PTE SAN FRANCISCO  [21257070],-74.890222,5.018806,260.0,SABANDIJA,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,GUAYABAL,ARMERO,TOLIMA,Limnigráfica,0.0,341.902560224,0.68,13.0,,,,,,,0.03,5.84,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0021257090,ESMERALDA LA   [21257090],-74.85223,4.89086,252.0,LAGUNILLA,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,LERIDA,LERIDA,TOLIMA,Limnigráfica,0.0,642.188595629,2.43,84.67,,,,0.0,0.25,0.5,0.08,4.42,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021257100,NUEVA LA   [21257100],-74.972139,4.795583,470.0,RECIO,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,LA SIERRA,LERIDA,TOLIMA,Limnigráfica,0.0,647.902630764,1.86,202.74,,,,0.0,0.25,0.5,0.41,3.13,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0021257120,PTE GATO NEGRO [21257120],-75.089806,4.940194,1135.0,LAGUNILLA,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,LIBANO,LIBANO,TOLIMA,Limnigráfica,0.0,175.137568466,0.84,12.74,,,,3.0,2.75,2.5,0.22,3.3,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0022017020,SARDINAS LAS   [22017020],-75.686583,3.438472,1190.0,SALDANA,Saldaña,Alto Saldaña,RIOBLANCO,RIOBLANCO,TOLIMA,Limnigráfica,0.0,1627.05516865,1.57,243.1,,,,,,,0.3,2.8,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0022057010,PIEDRAS DE COBRE  [22057010],-75.103278,3.908389,316.0,SALDANA,Saldaña,Río Tetuán - Río Ortega,ORTEGA,ORTEGA,TOLIMA,Limnigráfica,325.0,7750.57028501,2.91,404.82,,,,6.0,5.5,5.0,0.0,6.5,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0022057060,MURALLA LA   [22057060],-75.466972,3.481417,522.0,SALDANA,Saldaña,Medio Saldaña,ATACO,ATACO,TOLIMA,Limnigráfica,0.0,4406.0119749,2.13,363.8,,,,,,,0.2,5.57,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0022077030,DIAMANTE EL   [22077030],-75.6085,4.024167,1769.0,CUCUANA,Saldaña,Rïo Cucuana,RONCESVALLES,RONCESVALLES,TOLIMA,Limnigráfica,0.0,231.318491448,0.89,15.12,,,,,,,0.18,4.1,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0022077050,PIJAITO    [22077050],-75.305861,4.150278,800.0,CHILI,Saldaña,Rïo Cucuana,ROVIRA,ROVIRA,TOLIMA,Limnigráfica,0.0,420.531143085,1.1,5.41,,,,,,,0.2,2.9,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
002301700089,GUALI ALERTAS HONDA [2301700089],-74.971917,5.154,712.0,,Medio Magdalena,Río Gualí,FRESNO,FRESNO,TOLIMA,Limnigráfica,0.0,,2.11,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0023017040,ESPERANZA LA [23017040],-74.908568,5.203746,475.0,GUALI,Medio Magdalena,Río Gualí,SAN SEBASTIAN DE MARIQUITA,SAN SEBASTIAN DE MARIQUITA,TOLIMA,Limnigráfica,0.0,447.315377999,3.5,9.86,,,,,,,2.18,5.2,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023017060,PTE CARRETERA   [23017060],-74.89486111,5.219019444,465.0,SUCIO,Medio Magdalena,Río Gualí,SAN SEBASTIAN DE MARIQUITA,SAN SEBASTIAN DE MARIQUITA,TOLIMA,Limnimétrica,0.0,88.7369049905,0.7,8.0,,,,,,,0.2,4.04,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023027060,PTE CARRETERA   [23027060],-74.74608333,5.28927778,168.0,GUARINO,Medio Magdalena,Río Guarinó,HONDA,HONDA,TOLIMA,Limnigráfica,0.0,835.173229965,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0023037010,PTO SALGAR AUTOM  [23037010],-74.662167,5.469667,172.17,MAGDALENA,Medio Magdalena,Directos al Magdalena entre Ríos Seco y Negro (md),PUERTO SALGAR,PUERTO SALGAR,CUNDINAMARCA,Limnigráfica,165.92,56532.513242,3.21,1730.45,,,,6.18,5.68,5.18,1.05,7.1,RED NACIONAL DE CALIDAD DEL AGUA - CONVENIO CORMAGDALENA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023057140,SAN MIGUEL AUTOM  [23057140],-74.725833,5.731028,160.0,LA MIEL,Medio Magdalena,Río La Miel (Samaná),SONSON,SONSON,ANTIOQUIA,Limnigráfica,176.0,2330.50009826,4.09,846.46,,,,5.0,4.4,4.1,0.64,5.72,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023057701,PUENTE LA FONDA [23057701],-75.40236111,4.87022222,3469.0,,Cauca,Río Chinchiná,VILLAMARIA,VILLAMARIA,CALDAS,Limnimétrica,0.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0023067020,COLORADOS    [23067020],-74.59313,5.46953,286.0,NEGRO,Medio Magdalena,Río Negro,PUERTO SALGAR,PUERTO SALGAR,CUNDINAMARCA,Limnigráfica,0.0,3127.46274076,2.09,88.7,,,,,,,0.0,7.13,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023067040,PTO LIBRE   [23067040],-74.631556,5.760528,154.0,NEGRO,Medio Magdalena,Río Negro,PUERTO BOYACA,PUERTO BOYACA,BOYACÁ,Limnigráfica,0.0,4572.34093225,2.93,320.06,,,,0.0,0.25,0.5,0.4,6.45,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023067050,GUADUERO [23067050],-74.572917,5.192111,410.0,NEGRO,Medio Magdalena,Río Negro,GUADUERO,GUADUAS,CUNDINAMARCA,Limnigráfica,0.0,2547.68199141,2.12,190.68,,,,0.0,0.25,0.5,0.28,7.0,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023067060,TOBIA [23067060],-74.44723,5.12557,620.0,NEGRO,Medio Magdalena,Río Negro,TOBIA,NIMAIMA,CUNDINAMARCA,Limnigráfica,620.0,1115.75541996,1.08,42.94,,,,3.0,2.5,2.0,0.33,5.21,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023067070,VILLETA [23067070],-74.471333,5.005597,790.0,VILLETA,Medio Magdalena,Río Negro,VILLETA,VILLETA,CUNDINAMARCA,Limnigráfica,790.0,402.689634669,0.84,3.06,,,,3.5,3.0,2.5,0.01,7.0,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
