Station,Latitude,Longitude,COMID_v1,Bias Corrected,Corrected Variability,Corrected Correlation,Corrected KGE
Danube_siret_km0250,45.4981,27.6606,12058947,0.934583396,0.660402824,0.700748938,0.542663393
Danube_siret_km0266,45.5439,27.5594,12058743,0.964712464,0.684041486,0.690376641,0.556218954
Danube_siret_km0321,45.8254,27.3196,12058336,0.995400764,1.51046802,0.621104584,0.364263822
Danube_siret_km0394,46.3341,27.0481,12055256,0.997999216,0.988404293,0.509813299,0.509672084
Danube_siret_km0417,46.5068,26.9819,12054371,0.998431583,0.966878303,0.697159655,0.695349739
Danube_somes_km1990,47.9224,22.5459,12046581,0.997026217,0.748351124,0.832290875,0.69757257
Danube_somes_km2007,47.8479,22.7012,12047496,0.996686285,0.81128718,0.710198334,0.65415536
Danube_somes_km2020,47.7966,22.8091,12047496,0.997559461,0.730477687,0.73000916,0.618498641
Danube_somes_km2032,47.7786,22.9541,12047496,0.997392438,0.764199766,0.773644587,0.673127972
Danube_somes_km2070,47.7367,23.2171,12047972,0.997841477,0.805561429,0.540169787,0.500745714
Danube_stara-Cierna-Voda_km1856,47.9277,17.9934,12046303,0.996669465,0.993260467,0.336257136,0.336214565
Danube_stara-Cierna-Voda_km1867,47.9529,17.8853,12046303,0.997660975,0.946203502,0.026054261,0.024566847
Danube_svratka_km2074,48.9554,16.6266,12040331,0.999152126,0.786565409,0.42434247,0.386048344
Danube_tisa_km1273,45.1569,20.2809,12060385,0.993196883,0.924464037,0.736705577,0.726000151
Danube_tisa_km1433,46.1791,20.0976,12055844,0.996554172,0.824671421,0.787516527,0.724498257
Danube_tisa_km2079,48.108,23.0617,12045396,0.997924985,0.960643515,0.543883903,0.54218439
Danube_tisa_km2103,48.1744,23.1999,12044812,0.998002679,0.753280651,0.580101149,0.512978982
Danube_tisa-Trib-02_km1364,45.5486,19.8691,12058686,0.999098297,1.370326437,0.515211842,0.389949149
Danube_tisza_km1617,47.2194,20.2936,12050781,0.985614759,0.883616434,0.840862354,0.802321321
Danube_tisza_km1629,47.2589,20.4051,12050293,0.988916809,0.918294601,0.802531518,0.786008386
Danube_tisza_km1645,47.3529,20.4431,12050278,0.988256871,0.946982708,0.787891752,0.781051049
Danube_tisza_km1720,47.6838,20.8989,12047816,0.994878645,0.825122678,0.672120667,0.628364206
Danube_tisza_km1779,48.0255,21.2256,12046198,0.996207133,0.979693338,0.813255042,0.812115925
Danube_tisza_km1838,48.1843,21.6269,12044832,0.997391118,0.898566328,0.761976874,0.741251852
Danube_tisza_km1846,48.1856,21.7199,12044737,0.99786218,0.857751776,0.613407331,0.588061874
Danube_tisza_km1879,48.3083,22.0431,12043994,0.995574222,0.795602106,0.776604728,0.697174086
Danube_una_km1769,45.1896,16.7901,12060174,0.997957681,0.684427619,0.744432797,0.59391541
Danube_una_km1775,45.2073,16.7314,12060118,0.998832322,1.038776014,0.820512004,0.816367531
Danube_vah_km1876,48.0806,17.9299,12046304,0.998949924,1.112991336,0.51526079,0.502264883
Danube_vah_km1881,48.1184,17.9144,12046304,0.997826966,1.121853963,0.470889213,0.457034683
Danube_vah_km1886,48.1533,17.8996,12046304,0.997372538,1.016427723,0.618915275,0.618552309
Danube_vah_km1923,48.4004,17.7699,12044680,0.998452093,0.85687004,0.472656098,0.453575099
Danube_vah_km2040,49.1344,18.3787,12039153,0.998283303,0.989326765,0.080705366,0.080641806
Danube_vah_km2045,49.1429,18.4174,12039053,0.997896993,0.968619466,0.301833994,0.301125954
Danube_velika-Morava_km1240,44.283,21.1261,12063514,0.996900123,0.886332815,0.73953051,0.715791989
Danube_velika-Morava_km1339,43.7158,21.3859,12065277,0.999936515,0.909949967,0.674669095,0.662436361
Dniepr_berezina_km1234,52.5512,30.2349,12018355,1.001915755,1.122601023,0.866052449,0.818405321
Dniepr_berezina_km1274,52.6239,29.9094,12018019,1.001213175,1.114836069,0.890607597,0.841395169
Dniepr_berezina_km1285,52.6304,29.8029,12017829,1.000803541,1.035151452,0.864918914,0.860417873
Dniepr_berezina_km1341,52.8331,29.4351,12016841,1.001316012,1.084575943,0.888400835,0.859967162
Dniepr_berezina_km1376,52.9926,29.2689,12015873,1.000240832,1.173824066,0.716357769,0.667332329
Dniepr_berezina_km1402,53.1593,29.2476,12014879,1.000328848,0.860711098,0.791116148,0.748934332
Dniepr_berezina_km1419,53.2421,29.1719,12014422,1.000465165,1.056864288,0.857856337,0.846903349
Dniepr_berezina_km1423,53.2505,29.1321,12014284,1.000707144,1.014027096,0.871550007,0.870784443
Dniepr_berezina_km1492,53.6253,28.9414,12012489,1.000057152,0.989234303,0.845493277,0.845118655
Dniepr_berezina_km1514,53.728,28.9509,12012105,1.000225996,0.983574358,0.67479883,0.674384193
Dniepr_berezina_km1532,53.8236,29.0005,12011759,1.000109829,1.020937805,0.829684779,0.82840257
Dniepr_berezina_km1593,54.1211,28.6871,12010498,0.999724369,1.081135028,0.796650118,0.781061325
Dniepr_berezina_km1594,54.1223,28.6846,12010498,0.999757097,0.98109984,0.845302451,0.844151975
Dniepr_berezina_km1647,54.3461,28.3357,12009957,0.999857454,1.059556724,0.801726609,0.792974974
Dniepr_berezina_km1662,54.4442,28.3724,12009608,0.999768806,0.870730202,0.782721184,0.747174333
Dniepr_berezina_km1673,54.5108,28.4189,12009338,0.999394694,1.085763341,0.722019791,0.709089853
Dniepr_berezina_km1677,54.534,28.435,12009234,0.999451812,1.103891199,0.711631235,0.693486988
Dniepr_berezina_km1754,54.9259,28.1776,12008233,0.999651175,0.727263841,0.496992808,0.427810023
Dniepr_besed_km1410,53.2138,31.9576,12014815,0.998760976,0.85927115,0.57925649,0.556343325
Dniepr_besed_km1411,53.2143,31.9619,12014815,0.998426755,0.85367516,0.654458868,0.624750606
Dniepr_besed_km1419,53.2559,31.9964,12014287,0.998231816,0.923501426,0.44820935,0.442929017
Dniepr_bobrik_km1480,52.3176,26.3771,12020391,0.998561567,0.965775492,0.279495711,0.278681889
Dniepr_desna_km0940,50.6656,30.7022,12030254,0.997203281,0.808817824,0.78718807,0.713910218
Dniepr_desna_km0968,50.8324,30.7581,12029099,0.99645102,0.686560215,0.526560171,0.432195134
Dniepr_desna_km0994,50.9589,30.8801,12028329,0.997383726,0.729245303,0.811364062,0.670002321
Dniepr_desna_km1040,51.2129,30.9971,12026982,0.997240361,0.624608357,0.76746944,0.558415395
Dniepr_desna_km1048,51.2271,31.0441,12026657,0.998521154,0.887237761,0.865617451,0.824568592
Dniepr_desna_km1117,51.4988,31.3851,12025030,0.996949103,0.938957824,0.785086584,0.776564928
Dniepr_desna_km1143,51.5186,31.6079,12024915,0.994523279,0.63640736,0.601631353,0.46062334
Dniepr_desna_km1194,51.3526,31.9204,12025835,0.996461706,0.696502015,0.654687077,0.540255983
Dniepr_desna_km1205,51.3716,32.0061,12025820,0.996422264,0.778383255,0.857099641,0.736281789
Dniepr_desna_km1244,51.4496,32.3426,12025454,0.996414586,0.730019714,0.598401883,0.516075153
Dniepr_desna_km1264,51.451,32.5116,12025245,0.997342085,0.720708907,0.661119325,0.560852313
Dniepr_desna_km1269,51.4563,32.5589,12025245,0.997616081,0.753280208,0.845774525,0.70903293
Dniepr_desna_km1310,51.5554,32.7606,12024593,0.996695288,0.701431118,0.721148918,0.591451074
Dniepr_desna_km1316,51.5769,32.7934,12024593,0.997814243,0.860635255,0.851149787,0.796079193
Dniepr_desna_km1348,51.6412,33.0676,12024234,0.996161773,0.628619216,0.639554307,0.482448537
Dniepr_desna_km1357,51.6801,33.1649,12024234,0.996639676,0.769194571,0.714367689,0.632755864
Dniepr_desna_km1368,51.7334,33.1109,12023730,0.996868673,0.633598487,0.754267707,0.558814967
Dniepr_desna_km1382,51.8333,33.0971,12023155,0.997903116,0.767885059,0.784557752,0.683302818
Dniepr_desna_km1403,51.9275,33.2036,12022450,0.996348426,0.637211369,0.737499442,0.552188133
Dniepr_desna_km1447,52.1159,33.2939,12021265,0.996741209,0.65216583,0.741978161,0.566901283
Dniepr_desna_km1473,52.2729,33.3536,12020444,0.997722631,0.79812663,0.771198099,0.694863385
Dniepr_desna_km1478,52.3025,33.3831,12019902,0.996970039,0.746319438,0.707494246,0.612801569
Dniepr_desna_km1534,52.5406,33.6901,12018445,0.998449395,0.872031798,0.867044097,0.815458576
Dniepr_desna_km1570,52.6384,34.0139,12017952,0.997132157,0.743399488,0.547369366,0.479686116
Dniepr_desna_km1607,52.9021,33.9811,12016289,0.996127299,0.727575312,0.621087383,0.533304189
Dniepr_desna_km1663,53.1763,34.2698,12014901,0.998106449,1.031903578,0.699601673,0.697906341
Dniepr_desna_km1668,53.1995,34.3031,12014578,0.99780921,0.604217337,0.524082496,0.381011966
Dniepr_desna_km1835,53.8501,33.6891,12011580,0.999203864,0.946832937,0.5601704,0.556967893
Dniepr_desna_km1907,54.0731,33.3901,12010645,0.998626118,0.932842958,0.400683081,0.39693058
Dniepr_desna_km1916,54.1056,33.3511,12010645,0.999114417,0.853053923,0.609490402,0.58275705
Dniepr_dnepr_km0995,51.2564,30.5631,12026813,0.999822673,0.905045447,0.774448335,0.755275763
Dniepr_dnepr_km1001,51.3034,30.5736,12026288,0.999314378,0.89999407,0.696048079,0.680018084
Dniepr_dnepr_km1018,51.4169,30.6243,12025488,0.999477192,0.699092802,0.766008252,0.618820839
Dniepr_dnepr_km1103,51.8889,30.7324,12022655,0.999785047,0.995788019,0.909199602,0.909101709
Dniepr_dnepr_km1151,52.1341,30.6809,12020976,0.999655589,0.912897563,0.859549822,0.834732926
Dniepr_dnepr_km1163,52.2009,30.5839,12020976,0.999860703,1.070431134,0.898615189,0.876551858
Dniepr_dnepr_km1172,52.2321,30.5445,12020478,0.999864676,1.010132609,0.884614864,0.884170739
Dniepr_dnepr_km1179,52.2796,30.5456,12020478,1.000130589,1.070285669,0.891062266,0.870356172
Dniepr_dnepr_km1244,52.6081,30.2664,12017994,0.999703393,1.217625894,0.822012377,0.7188582
Dniepr_dnepr_km1359,53.1277,30.1281,12015018,0.999374589,1.025613112,0.749222039,0.747916664
Dniepr_dnepr_km1390,53.1763,30.2559,12014938,0.999139109,0.985141427,0.900782476,0.899672359
Dniepr_dnepr_km1507,53.7718,30.2699,12011946,0.998521917,1.007022239,0.817938312,0.81779694
Dniepr_dnepr_km1609,54.4462,30.3869,12009483,0.998141404,0.733307809,0.534726905,0.46370975
Dniepr_dnepr_km1651,54.6363,30.7519,12009051,0.999228882,0.900704804,0.641092738,0.627609677
Dniepr_dnepr_km1657,54.6483,30.8354,12009051,0.999032811,0.923923246,0.774440379,0.76195431
Dniepr_dnepr_km1687,54.6731,31.2016,12008810,0.998552036,1.010069998,0.822037673,0.821747114
Dniepr_dnepr_km1700,54.7096,31.3356,12008690,0.998493623,0.953301871,0.598033237,0.595326968
Dniepr_dnepr_km1715,54.6671,31.5036,12008827,0.998975494,0.897379528,0.703982645,0.686697773
Dniepr_dnepr_km1727,54.7211,31.6411,12008811,0.998881557,0.868895685,0.742730073,0.711248537
Dniepr_dnepr_km1744,54.7643,31.8321,12008524,0.998112178,0.78165953,0.686156227,0.617672864
Dniepr_dnepr_km1763,54.7952,32.0691,12008478,0.998182998,0.772991309,0.664150406,0.594622155
Dniepr_dnepr_km1879,54.9806,32.8824,12007994,0.99677127,0.933812161,0.737049916,0.728828465
Dniepr_dnepr_km1880,54.9779,32.9089,12007994,0.997541266,0.897659977,0.796864228,0.772527655
Dniepr_dnepr_km1921,54.9189,33.3194,12008139,0.997867744,0.627961319,0.355551425,0.255868767
Dniepr_dnepr_km1930,54.9236,33.4104,12008136,0.998370005,0.965417562,0.611188483,0.60965016
Dniepr_dnepr_km1982,55.2302,33.4896,12007480,0.99918384,0.837280457,0.695392738,0.654653941
Dniepr_dnipro_km0046,46.6744,32.7934,12053687,0.856278385,1.149440581,0.50027968,0.458974319
Dniepr_dnipro_km0062,46.7388,32.9694,12053084,0.869026718,1.052798531,0.502417398,0.48276685
Dniepr_dnipro_km0076,46.782,33.1356,12052973,0.877206323,0.892990247,0.4526906,0.428968517
Dniepr_dnipro_km0089,46.7519,33.2936,12052984,0.765175947,0.995578846,0.359928459,0.318198372
Dniepr_dnipro_km0427,48.5069,34.9414,12042901,0.998013322,1.019874541,0.413661953,0.413321852
Dniepr_dnipro_km0735,49.6304,31.7716,12036130,0.998916332,0.933304076,0.931791794,0.904596226
Dniepr_dnipro_km0741,49.6368,31.6901,12036092,0.99706942,0.871594,0.914284955,0.845585758
Dniepr_dnipro_km0881,50.3471,30.6016,12032008,0.999436157,0.812445546,0.392478039,0.364185621
Dniepr_drut_km1344,53.0681,30.0249,12015325,1.000783747,0.946651879,0.661659021,0.657478096
Dniepr_drut_km1419,53.4674,29.8461,12013292,1.000364223,0.597617737,0.225971932,0.127629054
Dniepr_drut_km1431,53.5587,29.8249,12012936,1.000001725,0.635248791,0.203134792,0.123622453
Dniepr_gorin_km1549,51.3834,26.4009,12025966,0.997959707,0.866783382,0.635803387,0.612198501
Dniepr_gorin_km1689,50.7975,26.0976,12029541,0.998186658,0.526873383,0.557474563,0.352172209
Dniepr_gorin_km1692,50.7795,26.1214,12029541,0.997585317,0.453439373,0.370263966,0.166152398
Dniepr_gorin_km1942,50.0801,26.7419,12033534,0.999492283,1.242872873,0.377732983,0.332015172
Dniepr_goryn_km1403,52.0609,27.1891,12021693,0.996150286,0.578671015,0.57636562,0.402506049
Dniepr_goryn_km1430,51.9402,26.9684,12022762,0.998720244,0.895531531,0.899585987,0.855092192
Dniepr_goryn_km1496,51.6434,26.6443,12024058,0.998081343,0.566876421,0.673872647,0.457820356
Dniepr_goryn-Trib-03_km1796,50.0909,27.6829,12033555,0.999725916,0.752646669,0.379491538,0.332007113
Dniepr_goryn-Trib-03_km1862,49.7846,27.4871,12035237,0.999209921,0.989667302,0.680509041,0.680341023
Dniepr_govtva-Gruz-Ka_km0692,49.4795,33.9591,12037332,0.996794164,0.949248267,0.660749312,0.65695912
Dniepr_grun-Tashan_km0843,50.1508,34.2534,12033350,0.997783397,0.717316269,0.690894155,0.581118837
Dniepr_iasel-Da_km1527,52.2698,25.8871,12020071,1.000288392,1.033945595,0.829057191,0.825719105
Dniepr_iasel-Da_km1529,52.2757,25.8726,12020116,0.997548254,0.82914448,0.701443977,0.656003898
Dniepr_iasel-Da_km1573,52.4076,25.488,12019262,1.001037343,0.976747291,0.683733329,0.682877986
Dniepr_ingulets_km0053,46.7119,32.8091,12053326,0.549552242,2.076079772,0.448262023,-0.290451725
Dniepr_ingulets_km0137,47.0286,32.854,12051700,0.328237584,3.235628714,0.36751396,-1.418540693
Dniepr_ingulets_km0167,47.1079,32.9669,12051300,0.410123735,2.711143859,0.513844834,-0.874116901
Dniepr_ingulets_km0185,47.1969,33.0016,12050769,0.729886824,1.683267435,0.141360845,-0.13007819
Dniepr_ingulets_km0222,47.2876,33.2154,12050335,0.907710709,0.645480645,0.017835931,-0.048259292
Dniepr_ingulets_km0358,47.8088,33.2542,12047347,0.991030336,1.061999765,0.668824185,0.662951271
Dniepr_ingulets_km0382,47.882,33.2816,12046596,0.990697196,1.021022253,0.473290429,0.472788989
Dniepr_ingulets_km0418,48.1329,33.3366,12045729,0.994401807,0.937241387,0.594349212,0.589485024
Dniepr_ingulets_km0452,48.3434,33.2509,12043757,0.996859591,1.168642421,0.337151709,0.316027789
Dniepr_iput_km1264,52.4839,31.3814,12019219,0.998323839,0.735163739,0.765623856,0.64634306
Dniepr_iput_km1292,52.5169,31.6179,12018644,0.997756525,0.879072393,0.791126854,0.758636146
Dniepr_iput_km1342,52.6612,31.7624,12017687,0.998251948,0.774643186,0.646852333,0.581070383
Dniepr_iput_km1407,52.9294,32.0984,12016050,0.997429912,0.992435784,0.749431547,0.749304224
Dniepr_iput_km1458,53.0459,32.5067,12015829,0.99884183,1.01860682,0.578098951,0.57768726
Dniepr_iput_km1525,53.2828,32.8589,12014213,0.996745619,0.672638901,0.071242383,0.015232722
Dniepr_irpin_km1008,50.2957,30.064,12032534,0.998458941,0.830631251,0.512467834,0.483883965
Dniepr_khorol_km0703,49.4704,33.6941,12037088,0.999625891,0.773508628,0.536905564,0.484485754
Dniepr_khorol_km0802,49.9034,33.519,12034700,0.999655055,0.86026596,0.767478033,0.728721203
Dniepr_kins-Ka_km0320,47.7004,35.384,12047946,0.966193892,0.45232202,0.032861083,-0.111958501
Dniepr_kins-Ka_km0340,47.707,35.5479,12047682,0.986834533,1.006834237,0.411618409,0.411431454
Dniepr_kleven_km1415,51.4293,33.7581,12025466,0.999563232,0.91029186,0.380554925,0.374092704
Dniepr_mokra-Sura_km0397,48.3296,35.1266,12043842,0.995284835,1.523993559,0.500380118,0.275975478
Dniepr_mokra-Sura_km0429,48.3169,34.8697,12044196,0.998068383,0.979107969,0.069653946,0.069417393
Dniepr_mokra-Sura_km0463,48.2283,34.7074,12044506,0.993540435,1.127913015,0.412348228,0.398553352
Dniepr_nerussa_km1612,52.4203,34.2144,12019241,0.999012948,0.943626201,0.703524119,0.698210459
Dniepr_oressa_km1303,52.533,28.5536,12018712,1.000747322,1.147372646,0.829657772,0.774754068
Dniepr_oressa_km1317,52.5517,28.3594,12018486,0.99947939,1.428783109,0.365509901,0.234210922
Dniepr_oril_km0590,49.1526,34.7654,12038951,0.995963388,0.778307613,0.768451061,0.679408796
Dniepr_oster_km1030,50.88,31.2048,12028786,0.999181584,0.836781701,0.777830874,0.724319019
Dniepr_oster_km1046,50.9306,31.3366,12028786,0.999148226,0.873907596,0.69608591,0.670965361
Dniepr_ostior_km1621,53.8736,32.5559,12011415,0.997151415,0.466107931,0.088451896,-0.056394245
Dniepr_pina_km1507,52.0879,25.9654,12021506,0.998053895,0.452107169,0.415475479,0.198838807
Dniepr_pina_km1521,52.0778,25.7896,12021365,0.999981271,0.858336023,0.690990148,0.660065049
Dniepr_pina_km1542,52.0274,25.5377,12021931,0.998998415,0.813866069,0.41659464,0.387620495
Dniepr_prip-Iat_km1043,51.4822,29.9909,12025376,0.998600831,0.919672469,0.77577477,0.761816408
Dniepr_prip-Iat_km1058,51.5214,29.8882,12025200,0.995747608,1.066757614,0.706934816,0.699397498
Dniepr_prip-Iat_km1077,51.6099,29.7804,12024529,0.999490136,0.880423617,0.746497757,0.71971058
Dniepr_prip-Iat_km1145,51.9443,29.4716,12022387,0.997820986,0.945317686,0.802402636,0.79496434
Dniepr_prip-Iat_km1166,52.0599,29.2485,12021783,0.999244546,0.946951582,0.689330718,0.684833206
Dniepr_prip-Iat_km1182,52.1193,29.0896,12021172,0.997865547,0.817089878,0.658979238,0.613017017
Dniepr_prip-Iat_km1208,52.1339,28.8504,12021065,0.998953466,0.8795761,0.850024909,0.807657756
Dniepr_prip-Iat_km1221,52.1184,28.7529,12021163,0.998137394,0.899499804,0.805728264,0.781264392
Dniepr_prip-Iat_km1237,52.1423,28.6294,12021177,0.998302069,0.934624091,0.771187616,0.762025212
Dniepr_prip-Iat_km1271,52.1011,28.2934,12021386,0.998064594,0.719247508,0.575860159,0.491354434
Dniepr_prip-Iat_km1288,52.0849,28.1359,12021383,0.998519968,0.671462095,0.519555293,0.417963522
Dniepr_prip-Iat_km1319,52.0784,27.8369,12021466,0.998390409,0.854046412,0.793046723,0.746751704
Dniepr_prip-Iat_km1324,52.0866,27.7829,12021466,0.998691932,0.888899913,0.854426547,0.816870072
Dniepr_prip-Iat_km1335,52.1046,27.6776,12021466,0.998533694,0.889423526,0.868741168,0.828366123
Dniepr_prip-Iat_km1379,52.1579,27.3397,12020919,0.99761137,0.873436635,0.721389412,0.693980636
Dniepr_prip-Iat_km1394,52.1566,27.2346,12020918,0.99872459,0.801441351,0.745995612,0.677594366
Dniepr_prip-Iat_km1432,52.134,26.8751,12020960,0.999420968,0.99014332,0.873547044,0.873162153
Dniepr_prip-Iat_km1442,52.1269,26.7539,12021100,1.000163868,0.970045457,0.880064505,0.876380323
Dniepr_prip-Iat_km1471,52.1085,26.4206,12021231,0.999944732,0.748280069,0.37777566,0.328787623
Dniepr_prip-Iat_km1483,52.1121,26.2791,12021106,0.999755855,0.649884555,0.262959727,0.184028647
Dniepr_prip-Iat_km1506,52.035,26.1431,12021956,0.99974961,0.851966692,0.733082617,0.694780714
Dniepr_prip-Iat_km1562,51.8728,25.6936,12022738,1.000393753,0.995802,0.721030388,0.720998525
Dniepr_prip-Iat_km1607,51.8734,25.2296,12022770,0.999824893,1.115006891,0.58639078,0.570699171
Dniepr_prip-Iat_km1616,51.8815,25.1281,12022663,1.000387646,1.038109073,0.695740722,0.693363146
Dniepr_prip-Iat_km1654,51.7884,24.7171,12023622,1.000099419,1.050757234,0.526397128,0.523684992
Dniepr_prip-Iat_km1656,51.781,24.7059,12023622,1.000295381,0.980560406,0.483891904,0.483525846
